BI00B1200    2399T52719     202208257289-6160-30             HOUSING FEMALE ASS'Y     CCN000000160000000160FY00000016020220901000000000NNM00020220826141244    4N0N  0000001600000103740000132041200    YCYC    005500360039
BI00B32AF    JTB2112        202210217283-4576                HOUSING FEMALE ASS'Y     CCN000033600000033600FN00000000020221101000033600NNM   20220826132514    4N0N  00000480000000651300000871332AF    HBYHVTB 005500360039
BI00B32AF    JTB2113        202210287283-4576                HOUSING FEMALE ASS'Y     CCN000028800000028800FN00000000020221101000028800NNM   20220826132514    4N0N  00000480000000651300000871332AF    HBYHVTB 005500360039
BI00B32AF    JTB2114        202211047283-4576                HOUSING FEMALE ASS'Y     CCN000033600000033600FN00000000020221101000033600NNM   20220826132514    4N0N  00000480000000651300000871332AF    HBYHVTB 005500360039
BI00B32AF    JTB2111        202210177283-4577                CONNECTOR HOUSING        CCN000004800000004800FN00000000020221101000004800NNM   20220826132514    4N0N  00000480000000916800001136832AF    HBYHVTB 005500360039
BI00B32AF    JTB2112        202210217283-4577                CONNECTOR HOUSING        CCN000004800000004800FN00000000020221101000004800NNM   20220826132514    4N0N  00000480000000916800001136832AF    HBYHVTB 005500360039
BI00B32AF    JTB2113        202210287283-4577                CONNECTOR HOUSING        CCN000004800000004800FN00000000020221101000004800NNM   20220826132514    4N0N  00000480000000916800001136832AF    HBYHVTB 005500360039
BI00B32AF    JTB2114        202211047283-4577                CONNECTOR HOUSING        CCN000004800000004800FN00000000020221101000004800NNM   20220826132514    4N0N  00000480000000916800001136832AF    HBYHVTB 005500360039
BI00B32AF    JTB2111        202210177283-4854                CONNECTOR HOUSING        CCN000002400000002400FN00000000020221101000002400NNM   20220826132514    4N0N  00000240000000694100000914132AF    HBYHVTB 005500360039
BI00B32AF    JTB2113        202210287283-4854                CONNECTOR HOUSING        CCN000002400000002400FN00000000020221101000002400NNM   20220826132514    4N0N  00000240000000694100000914132AF    HBYHVTB 005500360039
BI00B32AF    JTB2114        202211047283-4854                CONNECTOR HOUSING        CCN000002400000002400FN00000000020221101000002400NNM   20220826132514    4N0N  00000240000000694100000914132AF    HBYHVTB 005500360039
BI00B32AF    JTB2111        202210177283-4855                CONNECTOR HOUSING        CCN000004800000004800FN00000000020221101000004800NNM   20220826132514    4N0N  00000240000001188400001400032AF    HBYHVTB 005500360039
BI00B32AF    JTB2112        202210217283-4855                CONNECTOR HOUSING        CCN000007200000007200FN00000000020221101000007200NNM   20220826132514    4N0N  00000240000001188400001400032AF    HBYHVTB 005500360039
BI00B32AF    JTB2113        202210287283-4855                CONNECTOR HOUSING        CCN000004800000004800FN00000000020221101000004800NNM   20220826132514    4N0N  00000240000001188400001400032AF    HBYHVTB 005500360039
BI00B32AF    JTB2114        202211047283-4855                CONNECTOR HOUSING        CCN000004800000004800FN00000000020221101000004800NNM   20220826132514    4N0N  00000240000001188400001400032AF    HBYHVTB 005500360039
BI00B32AF    JTB2114        202211047283-5830                CONNECTOR                CCN000006000000006000FN00000000020221101000006000NNM   20220826132514    1N47  00000600000000954000001104032AF    HBYHVTB 005500360039
BI00B32AF    JTB2111        202210177283-5845                CONNECTOR HOUSING        CCN000024000000024000FN00000000020221101000024000NNM   20220826132514    1N0N  00000600000000444000000606332AF    HBYHVTB 005400370024
BI00B32AF    JTB2112        202210217283-5845                CONNECTOR HOUSING        CCN000036000000036000FN00000000020221101000036000NNM   20220826132514    1N0N  00000600000000444000000606332AF    HBYHVTB 005400370024
BI00B32AF    JTB2113        202210287283-5845                CONNECTOR HOUSING        CCN000030000000030000FN00000000020221101000030000NNM   20220826132514    1N0N  00000600000000444000000606332AF    HBYHVTB 005400370024
BI00B32AF    JTB2114        202211047283-5845                CONNECTOR HOUSING        CCN000030000000030000FN00000000020221101000030000NNM   20220826132514    1N0N  00000600000000444000000606332AF    HBYHVTB 005400370024
BI00B32AF    JTB2112        202210217283-5846                HOUSING                  CCN000013500000013500FN00000000020221101000013500NNM   20220826132514    1N0N  00000150000000885000001102032AF    HBYHVTB 005600390040
BI00B32AF    JTB2113        202210287283-5846                HOUSING                  CCN000012000000012000FN00000000020221101000012000NNM   20220826132514    1N0N  00000150000000885000001102032AF    HBYHVTB 005600390040
BI00B32AF    JTB2114        202211047283-5846                HOUSING                  CCN000010500000010500FN00000000020221101000010500NNM   20220826132514    1N0N  00000150000000885000001102032AF    HBYHVTB 005600390040
BI00B32AF    JTB2111        202210177283-8853-30             HOUSING FEMALE ASS'Y     CCN000002400000002400FN00000000020221101000002400NNM   20220826132514    4N0N  00000240000001120600001336032AF    HBYHVTB 005500360039
BI00B32AF    JTB2112        202210217283-8853-30             HOUSING FEMALE ASS'Y     CCN000007200000007200FN00000000020221101000007200NNM   20220826132514    4N0N  00000240000001120600001336032AF    HBYHVTB 005500360039
BI00B32AF    JTB2113        202210287283-8853-30             HOUSING FEMALE ASS'Y     CCN000004800000004800FN00000000020221101000004800NNM   20220826132514    4N0N  00000240000001120600001336032AF    HBYHVTB 005500360039
BI00B32AF    JTB2114        202211047283-8853-30             HOUSING FEMALE ASS'Y     CCN000007200000007200FN00000000020221101000007200NNM   20220826132514    4N0N  00000240000001120600001336032AF    HBYHVTB 005500360039
BI00B32AF    JTB2112        202210217286-1899                HOUSING SUB ASSEMBLY     CCN000009408000009408FN00000000020221101000009408NNM   20220826132514    4N0N  00000033600000814800001010832AF    HBYHVTB 005400370024
BI00B32AF    JTB2113        202210287286-1899                HOUSING SUB ASSEMBLY     CCN000011088000011088FN00000000020221101000011088NNM   20220826132514    4N0N  00000033600000814800001010832AF    HBYHVTB 005400370024
BI00B32AF    JTB2114        202211047286-1899                HOUSING SUB ASSEMBLY     CCN000011424000011424FN00000000020221101000011424NNM   20220826132514    4N0N  00000033600000814800001010832AF    HBYHVTB 005400370024
BI00B32AF    JTB2112        202210217286-1900                CONNECTOR HOUSING        CCN000009600000009600FN00000000020221101000009600NNM   20220826132514    4N0N  00000480000001161600001376632AF    HBYHVTB 005500360039
BI00B32AF    JTB2113        202210287286-1900                CONNECTOR HOUSING        CCN000009600000009600FN00000000020221101000009600NNM   20220826132514    4N0N  00000480000001161600001376632AF    HBYHVTB 005500360039
BI00B32AF    JTB2114        202211047286-1900                CONNECTOR HOUSING        CCN000014400000014400FN00000000020221101000014400NNM   20220826132514    4N0N  00000480000001161600001376632AF    HBYHVTB 005500360039
BI00B32AF    JTB2112        202210217286-4097                CONNECTOR MALE ASS'Y     CCN000003200000003200FN00000000020221101000003200NNM   20220826132514    1N0N  00000160000000768000000978032AF    HBYHVTB 005500360039
BI00B32AF    JTB2113        202210287286-4097                CONNECTOR MALE ASS'Y     CCN000004800000004800FN00000000020221101000004800NNM   20220826132514    1N0N  00000160000000768000000978032AF    HBYHVTB 005500360039
BI00B32AF    JTB2114        202211047286-4097                CONNECTOR MALE ASS'Y     CCN000004800000004800FN00000000020221101000004800NNM   20220826132514    1N0N  00000160000000768000000978032AF    HBYHVTB 005500360039
BI00B32AF    JTB2111        202210177287-9234                JOINT CONNECTOR          CCN000009600000009600FN00000000020221101000009600NNM   20220826132514    4N0N  00000960000000893800001184832AF    HBYHVTB 005500360039
BI00B32AF    JTB2111        202210177289-3342                HOUSING FEMALE ASS'Y     CCN000004800000004800FN00000000020221101000004800NNM   20220826132514    1N0N  00000240000000686400000901432AF    HBYHVTB 005500360039
BI00B32AF    JTB2112        202210217289-3342                HOUSING FEMALE ASS'Y     CCN000014400000014400FN00000000020221101000014400NNM   20220826132514    1N0N  00000240000000686400000901432AF    HBYHVTB 005500360039
BI00B32AF    JTB2113        202210287289-3342                HOUSING FEMALE ASS'Y     CCN000009600000009600FN00000000020221101000009600NNM   20220826132514    1N0N  00000240000000686400000901432AF    HBYHVTB 005500360039
BI00B32AF    JTB2114        202211047289-3342                HOUSING FEMALE ASS'Y     CCN000014400000014400FN00000000020221101000014400NNM   20220826132514    1N0N  00000240000000686400000901432AF    HBYHVTB 005500360039
BI00B32AF    JTB2111        202210177289-3342-30             HOUSING FEMALE ASS'Y     CCN000014400000014400FN00000000020221101000014400NNM   20220826132514    1N0N  00000240000000686400000901432AF    HBYHVTB 005500360039
BI00B32AF    JTB2112        202210217289-3342-30             HOUSING FEMALE ASS'Y     CCN000040800000040800FN00000000020221101000040800NNM   20220826132514    1N0N  00000240000000686400000901432AF    HBYHVTB 005500360039
BI00B32AF    JTB2113        202210287289-3342-30             HOUSING FEMALE ASS'Y     CCN000036000000036000FN00000000020221101000036000NNM   20220826132514    1N0N  00000240000000686400000901432AF    HBYHVTB 005500360039
BI00B32AF    JTB2114        202211047289-3342-30             HOUSING FEMALE ASS'Y     CCN000038400000038400FN00000000020221101000038400NNM   20220826132514    1N0N  00000240000000686400000901432AF    HBYHVTB 005500360039
BI00B32AF    JTB2112        202210217289-5011-30             HOUSING FEMALE ASS'Y     CCN000026400000026400FN00000000020221101000026400NNM   20220826132514    4N0N  00000240000001171700001368632AF    HBYHVTB 005500360039
BI00B32AF    JTB2113        202210287289-5011-30             HOUSING FEMALE ASS'Y     CCN000028800000028800FN00000000020221101000028800NNM   20220826132514    4N0N  00000240000001171700001368632AF    HBYHVTB 005500360039
BI00B32AF    JTB2114        202211047289-5011-30             HOUSING FEMALE ASS'Y     CCN000028800000028800FN00000000020221101000028800NNM   20220826132514    4N0N  00000240000001171700001368632AF    HBYHVTB 005500360039
BI00B32AF    JTB2111        202210177297-2287-30             HOUSING MALE ASS'Y       CCN000001200000001200FN00000000020221101000001200NNM   20220826132514    4N0N  00000120000000473900000590032AF    HBYHVTB 005400370024
BI00B32AF    JTB2112        202210217297-2287-30             HOUSING MALE ASS'Y       CCN000002400000002400FN00000000020221101000002400NNM   20220826132514    4N0N  00000120000000473900000590032AF    HBYHVTB 005400370024
BI00B32AF    JTB2113        202210287297-2287-30             HOUSING MALE ASS'Y       CCN000001200000001200FN00000000020221101000001200NNM   20220826132514    4N0N  00000120000000473900000590032AF    HBYHVTB 005400370024
BI00B32AF    JTB2114        202211047297-2287-30             HOUSING MALE ASS'Y       CCN000001200000001200FN00000000020221101000001200NNM   20220826132514    4N0N  00000120000000473900000590032AF    HBYHVTB 005400370024
BI00B32AF    JTB2111        202210177298-1865-30             HOUSING FEMALE ASS'Y     CCN000007200000007200FN00000000020221101000007200NNM   20220826132514    4N0N  00000240000001003200001204532AF    HBYHVTB 005500360039
BI00B32AF    JTB2112        202210217298-1865-30             HOUSING FEMALE ASS'Y     CCN000019200000019200FN00000000020221101000019200NNM   20220826132514    4N0N  00000240000001003200001204532AF    HBYHVTB 005500360039
BI00B32AF    JTB2113        202210287298-1865-30             HOUSING FEMALE ASS'Y     CCN000028800000028800FN00000000020221101000028800NNM   20220826132514    4N0N  00000240000001003200001204532AF    HBYHVTB 005500360039
BI00B32AF    JTB2114        202211047298-1865-30             HOUSING FEMALE ASS'Y     CCN000040800000040800FN00000000020221101000040800NNM   20220826132514    4N0N  00000240000001003200001204532AF    HBYHVTB 005500360039
BI00B32AF    JTB2112        202210217298-1869-30             HOUSING FEMALE ASS'Y     CCN000001200000001200FN00000000020221101000001200NNM   20220826132514    4N0N  00000120000000737000000939832AF    HBYHVTB 005500360039
BI00B32AF    JTB2113        202210287298-1869-30             HOUSING FEMALE ASS'Y     CCN000001200000001200FN00000000020221101000001200NNM   20220826132514    4N0N  00000120000000737000000939832AF    HBYHVTB 005500360039
BI00B32AF    JTB2114        202211047298-1869-30             HOUSING FEMALE ASS'Y     CCN000002400000002400FN00000000020221101000002400NNM   20220826132514    4N0N  00000120000000737000000939832AF    HBYHVTB 005500360039
BI00B32AF    JTB2112        202210217298-2278-30             HOUSING FEMALE ASS'Y     CCN000004800000004800FN00000000020221101000004800NNM   20220826132514    4N0N  00000240000001091700001295432AF    HBYHVTB 005500360039
BI00B32AF    JTB2113        202210287298-2278-30             HOUSING FEMALE ASS'Y     CCN000002400000002400FN00000000020221101000002400NNM   20220826132514    4N0N  00000240000001091700001295432AF    HBYHVTB 005500360039
BI00B32AF    JTB2114        202211047298-2278-30             HOUSING FEMALE ASS'Y     CCN000004800000004800FN00000000020221101000004800NNM   20220826132514    4N0N  00000240000001091700001295432AF    HBYHVTB 005500360039
BI00B32AF    JTB2113        202210287298-2280-30             HOUSING FEMALE ASS'Y     CCN000001920000001920FN00000000020221101000001920NNM   20220826132514    4N0N  00000192000001068000001216032AF    HBYHVTB 005500360039
BI00B32AF    JTB2111        202210177298-2507-30             HOUSING FEMALE ASS'Y     CCN000002400000002400FN00000000020221101000002400NNM   20220826132514    4N0N  00000120000000713200000914532AF    HBYHVTB 005500360039
BI00B32AF    JTB2112        202210217298-2507-30             HOUSING FEMALE ASS'Y     CCN000002400000002400FN00000000020221101000002400NNM   20220826132514    4N0N  00000120000000713200000914532AF    HBYHVTB 005500360039
BI00B32AF    JTB2113        202210287298-2507-30             HOUSING FEMALE ASS'Y     CCN000002400000002400FN00000000020221101000002400NNM   20220826132514    4N0N  00000120000000713200000914532AF    HBYHVTB 005500360039
BI00B32AF    JTB2114        202211047298-2507-30             HOUSING FEMALE ASS'Y     CCN000006000000006000FN00000000020221101000006000NNM   20220826132514    4N0N  00000120000000713200000914532AF    HBYHVTB 005500360039
BI00B32AF    JTB2111        202210177298-2508-30             HOUSING FEMALE ASS'Y     CCN000002400000002400FN00000000020221101000002400NNM   20220826132514    4N0N  00000120000000822000001005032AF    HBYHVTB 005500360039
BI00B32AF    JTB2112        202210217298-2508-30             HOUSING FEMALE ASS'Y     CCN000001200000001200FN00000000020221101000001200NNM   20220826132514    4N0N  00000120000000822000001005032AF    HBYHVTB 005500360039
BI00B32AF    JTB2113        202210287298-2508-30             HOUSING FEMALE ASS'Y     CCN000003600000003600FN00000000020221101000003600NNM   20220826132514    4N0N  00000120000000822000001005032AF    HBYHVTB 005500360039
BI00B32AF    JTB2114        202211047298-2508-30             HOUSING FEMALE ASS'Y     CCN000004800000004800FN00000000020221101000004800NNM   20220826132514    4N0N  00000120000000822000001005032AF    HBYHVTB 005500360039
BI00B32AF    JTB2111        202210177298-2509-30             HOUSING FEMALE ASS'Y     CCN000002400000002400FN00000000020221101000002400NNM   20220826132514    4N0N  00000120000000857500001062532AF    HBYHVTB 005500360039
BI00B32AF    JTB2112        202210217298-2509-30             HOUSING FEMALE ASS'Y     CCN000007200000007200FN00000000020221101000007200NNM   20220826132514    4N0N  00000120000000857500001062532AF    HBYHVTB 005500360039
BI00B32AF    JTB2113        202210287298-2509-30             HOUSING FEMALE ASS'Y     CCN000003600000003600FN00000000020221101000003600NNM   20220826132514    4N0N  00000120000000857500001062532AF    HBYHVTB 005500360039
BI00B32AF    JTB2114        202211047298-2509-30             HOUSING FEMALE ASS'Y     CCN000010800000010800FN00000000020221101000010800NNM   20220826132514    4N0N  00000120000000857500001062532AF    HBYHVTB 005500360039
BI00B32AF    JTB2111        202210177298-5955                CONNECTOR SUB ASSY       CCN000007200000007200FN00000000020221101000007200NNM   20220826132514    4N0N  00000720000001029600001253032AF    HBYHVTB 005500360039
BI00B32AF    JTB2112        202210217298-5955                CONNECTOR SUB ASSY       CCN000043200000043200FN00000000020221101000043200NNM   20220826132514    4N0N  00000720000001029600001253032AF    HBYHVTB 005500360039
BI00B32AF    JTB2113        202210287298-5955                CONNECTOR SUB ASSY       CCN000036000000036000FN00000000020221101000036000NNM   20220826132514    4N0N  00000720000001029600001253032AF    HBYHVTB 005500360039
BI00B32AF    JTB2114        202211047298-5955                CONNECTOR SUB ASSY       CCN000043200000043200FN00000000020221101000043200NNM   20220826132514    4N0N  00000720000001029600001253032AF    HBYHVTB 005500360039
BI00B32AF    JTB2113        202210287386-2747                CONNECTOR ASS'Y          CCN000002000000002000FN00000000020221101000002000NNM   20220826132514    4N0N  00000200000001162000001284532AF    HBYHVTB 005400370024
BI00B32AF    JTB2114        202211047386-2747                CONNECTOR ASS'Y          CCN000002000000002000FN00000000020221101000002000NNM   20220826132514    4N0N  00000200000001162000001284532AF    HBYHVTB 005400370024
BI00B32AF    JTB2111        202210177388-0316-80             CONNECTOR ASS'Y          CCN000001200000001200FN00000000020221101000001200NNM   20220826132514    4N0N  00000120000001002500001132532AF    HBYHVTB 005400370024
BI00B32AF    JTB2112        202210217388-0317-60             CONNECTOR ASS'Y          CCN000007200000007200FN00000000020221101000007200NNM   20220826132514    4N0N  00000120000001034400001129332AF    HBYHVTB 005400370024
BI00B32AF    JTB2113        202210287388-0317-60             CONNECTOR ASS'Y          CCN000009600000009600FN00000000020221101000009600NNM   20220826132514    4N0N  00000120000001034400001129332AF    HBYHVTB 005400370024
BI00B32AF    JTB2114        202211047388-0317-60             CONNECTOR ASS'Y          CCN000010800000010800FN00000000020221101000010800NNM   20220826132514    4N0N  00000120000001034400001129332AF    HBYHVTB 005400370024
BI00B32AF    #JTB2114       202211047114-4022                TERMINAL                 CCN000015000000015000FN00000000020221101000015000NNM   20220826132502    2F0P  00001500000000708000001120632AF    HBYHVTB 006400630015
BI00B32AF    #JTB2112       202210217116-4021                TERMINAL                 CCN000013500000013500FN00000000020221101000013500NNM   20220826132502    2F0P  00001350000000534600000868832AF    HBYHVTB 006400630015
BI00B32AF    #JTB2113       202210287116-4021                TERMINAL                 CCN000013500000013500FN00000000020221101000013500NNM   20220826132502    2F0P  00001350000000534600000868832AF    HBYHVTB 006400630015
BI00B32AF    #JTB2114       202211047116-4021                TERMINAL                 CCN000013500000013500FN00000000020221101000013500NNM   20220826132502    2F0P  00001350000000534600000868832AF    HBYHVTB 006400630015
BI00B32AF    #JTB2112       202210217123-6347                CONNECTOR HOUSING        CCN000003200000003200FN00000000020221101000003200NNM   20220826132502    2F0F  00000160000000647000000904832AF    HBYHVTB 005500360039
BI00B32AF    #JTB2113       202210287123-6347                CONNECTOR HOUSING        CCN000009600000009600FN00000000020221101000009600NNM   20220826132502    2F0F  00000160000000647000000904832AF    HBYHVTB 005500360039
BI00B32AF    #JTB2114       202211047123-6347                CONNECTOR HOUSING        CCN000009600000009600FN00000000020221101000009600NNM   20220826132502    2F0F  00000160000000647000000904832AF    HBYHVTB 005500360039
BI00B32AF    #JTB2111       202210177123-6423-30             CONNECTOR                CCN000004000000004000FN00000000020221101000004000NNM   20220826132502    2F0F  00000200000001002000001167632AF    HBYHVTB 005600390023
BI00B32AF    #JTB2112       202210217123-6423-30             CONNECTOR                CCN000006000000006000FN00000000020221101000006000NNM   20220826132502    2F0F  00000200000001002000001167632AF    HBYHVTB 005600390023
BI00B32AF    #JTB2113       202210287123-6423-30             CONNECTOR                CCN000006000000006000FN00000000020221101000006000NNM   20220826132502    2F0F  00000200000001002000001167632AF    HBYHVTB 005600390023
BI00B32AF    #JTB2114       202211047123-6423-30             CONNECTOR                CCN000006000000006000FN00000000020221101000006000NNM   20220826132502    2F0F  00000200000001002000001167632AF    HBYHVTB 005600390023
BI00B32AF    #JTB2112       202210217157-3992-90             CONNECTOR SEALED         CCN000040000000040000FN00000000020221101000040000NNM   20220826132502    2C0C  00004000000000300000000363332AF    HBYHVTB 002700430014
BI00B32AF    #JTB2111       202210177158-3007-10             RUBBER STOPPER           CCN000020000000020000FN00000000020221101000020000NNM   20220826132502    2H0H  00002000000000308000000362732AF    HBYHVTB 002700430014
BI00B32AF    #JTB2111       202210177158-3008-80             RUBBER STOPPER           CCN000020000000020000FN00000000020221101000020000NNM   20220826132502    2C0C  00002000000000288000000343032AF    HBYHVTB 004300270014
BI00B32AF    #JTB2112       202210217158-3008-80             RUBBER STOPPER           CCN000020000000020000FN00000000020221101000020000NNM   20220826132502    2C0C  00002000000000288000000343032AF    HBYHVTB 004300270014
BI00B32AF    #JTB2113       202210287158-3008-80             RUBBER STOPPER           CCN000020000000020000FN00000000020221101000020000NNM   20220826132502    2C0C  00002000000000288000000343032AF    HBYHVTB 004300270014
BI00B32AF    #JTB2113       202210287158-3120-90             CONNECTOR WIRE SEAL      CCN000080000000080000FN00000000020221101000080000NNM   20220826132502    2C0C  00002000000000136000000194032AF    HBYHVTB 002700430014
BI00B32AF    #JTB2114       202211047158-3120-90             CONNECTOR WIRE SEAL      CCN000080000000080000FN00000000020221101000080000NNM   20220826132502    2C0C  00002000000000136000000194032AF    HBYHVTB 002700430014
BI00B32AF    #JTB2112       202210217158-3121-80             WIRE SEAL                CCN000040000000040000FN00000000020221101000040000NNM   20220826132502    2C0C  00002000000000118000000187332AF    HBYHVTB 002700430014
BI00B32AF    #JTB2113       202210287158-3121-80             WIRE SEAL                CCN000040000000040000FN00000000020221101000040000NNM   20220826132502    2C0C  00002000000000118000000187332AF    HBYHVTB 002700430014
BI00B32AF    #JTB2114       202211047158-3121-80             WIRE SEAL                CCN000040000000040000FN00000000020221101000040000NNM   20220826132502    2C0C  00002000000000118000000187332AF    HBYHVTB 002700430014
BI00B32AF    #JTB2111       202210177172-5629-80             RUBBER STOPPER           CCN000060000000060000FN00000000020221101000060000NNM   20220826132502    2H0H  00002000000000060000000111132AF    HBYHVTB 004300270014
BI00B32AF    #JTB2112       202210217172-5629-80             RUBBER STOPPER           CCN000060000000060000FN00000000020221101000060000NNM   20220826132502    2H0H  00002000000000060000000111132AF    HBYHVTB 004300270014
BI00B32AF    #JTB2113       202210287172-5629-80             RUBBER STOPPER           CCN000060000000060000FN00000000020221101000060000NNM   20220826132502    2H0H  00002000000000060000000111132AF    HBYHVTB 004300270014
BI00B32AF    #JTB2114       202211047172-5629-80             RUBBER STOPPER           CCN000040000000040000FN00000000020221101000040000NNM   20220826132502    2H0H  00002000000000060000000111132AF    HBYHVTB 004300270014
BI00B32AF    #JTB2111       202210177172-5630-40             RUBBER STOPPER           CCN000020000000020000FN00000000020221101000020000NNM   20220826132502    2H0H  00002000000000044000000095132AF    HBYHVTB 004300270014
BI00B32AF    #JTB2112       202210217172-5630-40             RUBBER STOPPER           CCN000020000000020000FN00000000020221101000020000NNM   20220826132502    2H0H  00002000000000044000000095132AF    HBYHVTB 004300270014
BI00B32AF    #JTB2113       202210287172-5630-40             RUBBER STOPPER           CCN000020000000020000FN00000000020221101000020000NNM   20220826132502    2H0H  00002000000000044000000095132AF    HBYHVTB 004300270014
BI00B32AF    #JTB2112       202210217172-5631-60             RUBBER STOPPER           CCN000020000000020000FN00000000020221101000020000NNM   20220826132502    2H0H  00002000000000042000000093132AF    HBYHVTB 004300270014
BI00B32AF    #JTB2114       202211047172-5631-60             RUBBER STOPPER           CCN000020000000020000FN00000000020221101000020000NNM   20220826132502    2H0H  00002000000000042000000093132AF    HBYHVTB 004300270014
BI00B32AF    #JTB2112       202210217172-5632-10             DUMMY PLUG               CCN000020000000020000FN00000000020221101000020000NNM   20220826132502    2H0H  00002000000000080400000131832AF    HBYHVTB 004300270014
BI00B32AF    #JTB2113       202210287172-5632-10             DUMMY PLUG               CCN000020000000020000FN00000000020221101000020000NNM   20220826132502    2H0H  00002000000000080400000131832AF    HBYHVTB 004300270014
BI00B32AF    #JTB2111       202210177183-2413                CONNECTOR HOUSING        CCN000004800000004800FN00000000020221101000004800NNM   20220826132502    2F0F  00000480000000478100000760032AF    HBYHVTB 005500360039
BI00B32AF    #JTB2112       202210217183-2413                CONNECTOR HOUSING        CCN000009600000009600FN00000000020221101000009600NNM   20220826132502    2F0F  00000480000000478100000760032AF    HBYHVTB 005500360039
BI00B32AF    #JTB2113       202210287183-2413                CONNECTOR HOUSING        CCN000014400000014400FN00000000020221101000014400NNM   20220826132502    2F0F  00000480000000478100000760032AF    HBYHVTB 005500360039
BI00B32AF    #JTB2114       202211047183-2413                CONNECTOR HOUSING        CCN000009600000009600FN00000000020221101000009600NNM   20220826132502    2F0F  00000480000000478100000760032AF    HBYHVTB 005500360039
BI00B32AF    #JTB2112       202210217183-2414                CONNECTOR HOUSING        CCN000004800000004800FN00000000020221101000004800NNM   20220826132502    2F0F  00000480000000779200001061032AF    HBYHVTB 005500360039
BI00B32AF    #JTB2113       202210287183-2414                CONNECTOR HOUSING        CCN000009600000009600FN00000000020221101000009600NNM   20220826132502    2F0F  00000480000000779200001061032AF    HBYHVTB 005500360039
BI00B32AF    #JTB2114       202211047183-2414                CONNECTOR HOUSING        CCN000009600000009600FN00000000020221101000009600NNM   20220826132502    2F0F  00000480000000779200001061032AF    HBYHVTB 005500360039
BI00B32AF    #JTB2112       202210217183-2418                CONNECTOR HOUSING        CCN000009600000009600FN00000000020221101000009600NNM   20220826132502    2F0F  00000480000000917000001477032AF    HBYHVTB 005500360039
BI00B32AF    #JTB2113       202210287183-2418                CONNECTOR HOUSING        CCN000014400000014400FN00000000020221101000014400NNM   20220826132502    2F0F  00000480000000917000001477032AF    HBYHVTB 005500360039
BI00B32AF    #JTB2114       202211047183-2418                CONNECTOR HOUSING        CCN000009600000009600FN00000000020221101000009600NNM   20220826132502    2F0F  00000480000000917000001477032AF    HBYHVTB 005500360039
BI00B32AF    #JTB2113       202210287183-2418-30             CONNECTOR HOUSING        CCN000004800000004800FN00000000020221101000004800NNM   20220826132502    2F0F  00000480000000917000001235332AF    HBYHVTB 005500360039
BI00B32AF    #JTB2112       202210217186-8845-60             HOUSING MALE             CCN000003000000003000FN00000000020221101000003000NNM   20220826132502    2F0F  00000300000000690000000801532AF    HBYHVTB 005400370024
BI00B32AF    #JTB2113       202210287186-8845-60             HOUSING MALE             CCN000003000000003000FN00000000020221101000003000NNM   20220826132502    2F0F  00000300000000690000000801532AF    HBYHVTB 005400370024
BI00B32AF    #JTB2113       202210287186-8851                HOUSING MALE             CCN000003000000003000FN00000000020221101000003000NNM   20220826132502    2F0F  00000100000000782200000906232AF    HBYHVTB 005400370024
BI00B32AF    #JTB2114       202211047186-8851                HOUSING MALE             CCN000002000000002000FN00000000020221101000002000NNM   20220826132502    2F0F  00000100000000782200000906232AF    HBYHVTB 005400370024
BI00B32AF    #JTB2111       202210177187-1616                HOUSING FEMALE           CCN000004000000004000FN00000000020221101000004000NNM   20220826132502    2F0F  00000400000001152000001262032AF    HBYHVTB 005500360039
BI00B32AF    #JTB2112       202210217187-1616                HOUSING FEMALE           CCN000004000000004000FN00000000020221101000004000NNM   20220826132502    2F0F  00000400000001152000001262032AF    HBYHVTB 005500360039
BI00B32AF    #JTB2113       202210287187-1616                HOUSING FEMALE           CCN000004000000004000FN00000000020221101000004000NNM   20220826132502    2F0F  00000400000001152000001262032AF    HBYHVTB 005500360039
BI00B32AF    #JTB2114       202211047187-1616                HOUSING FEMALE           CCN000004000000004000FN00000000020221101000004000NNM   20220826132502    2F0F  00000400000001152000001262032AF    HBYHVTB 005500360039
BI00B32AF    #JTB2111       202210177189-3032                HOUSING FEMALE           CCN000001600000001600FN00000000020221101000001600NNM   20220826132502    2F0F  00000160000000788400001018432AF    HBYHVTB 005500360039
BI00B32AF    #JTB2112       202210217189-3032                HOUSING FEMALE           CCN000001600000001600FN00000000020221101000001600NNM   20220826132502    2F0F  00000160000000788400001018432AF    HBYHVTB 005500360039
BI00B32AF    #JTB2113       202210287189-3032                HOUSING FEMALE           CCN000001600000001600FN00000000020221101000001600NNM   20220826132502    2F0F  00000160000000788400001018432AF    HBYHVTB 005500360039
BI00B32AF    #JTB2114       202211047189-3032                HOUSING FEMALE           CCN000001600000001600FN00000000020221101000001600NNM   20220826132502    2F0F  00000160000000788400001018432AF    HBYHVTB 005500360039
BI00B32AF    #JTB2111       202210177189-3038-30             HOUSING                  CCN000001600000001600FN00000000020221101000001600NNM   20220826132502    2F0F  00000160000000921600001141632AF    HBYHVTB 005500360039
BI00B32AF    #JTB2112       202210217189-3038-30             HOUSING                  CCN000001600000001600FN00000000020221101000001600NNM   20220826132502    2F0F  00000160000000921600001141632AF    HBYHVTB 005500360039
BI00B32AF    #JTB2113       202210287189-3038-30             HOUSING                  CCN000001600000001600FN00000000020221101000001600NNM   20220826132502    2F0F  00000160000000921600001141632AF    HBYHVTB 005500360039
