BI00B1200    H322J50026     202209157298-4094-10             HOUSING FEMALE ASS'Y     CCN000006760000003380FN00000000020221001000003380NNEQ0020220901121518    4N0N  0000033800000109740000135871200    YCYC    005400370024
BI00B32H8    TY22114KMW     202210077388-2978-30             HOUSING MALE ASS'Y       CCN000003360000003360FN00000000020221101000003360NNM   20220901163639    1N0N  00000048000000742000001122032H8    TYTYC   005500360039
BI00B32H8    #TY22111KMW    202209167154-5597-30             CASSETTE R/B             CCN000000800000000800FN00000000020221101000000800NNM   20220901163635    2F0F  00000080000000736000000952032H8    TYTYC   005500360039
BI00B32H8    #TY22112KMW    202209237154-5597-30             CASSETTE R/B             CCN000000800000000800FN00000000020221101000000800NNM   20220901163635    2F0F  00000080000000736000000952032H8    TYTYC   005500360039
BI00B32H8    #TY22113KMW    202209307154-5597-30             CASSETTE R/B             CCN000000800000000800FN00000000020221101000000800NNM   20220901163635    2F0F  00000080000000736000000952032H8    TYTYC   005500360039
BI00B32H8    #TY22114KMW    202210077154-5597-30             CASSETTE R/B             CCN000001600000001600FN00000000020221101000001600NNM   20220901163635    2F0F  00000080000000736000000952032H8    TYTYC   005500360039
BI00B32H8    #TY22111KMW    202209167157-6826-80             REAR HOLDER              CCN000015000000015000FN00000000020221101000015000NNM   20220901163635    2F0F  00001500000001234500001394132H8    TYTYC   005600390040
BI00B32H8    #TY22112KMW    202209237172-5628-80             DUMMY PLUG               CCN000020000000020000FN00000000020221101000020000NNM   20220901163635    2H0H  00002000000000110600000162032H8    TYTYC   004300270014
BI00B32H8    #TY22113KMW    202209307172-5628-80             DUMMY PLUG               CCN000020000000020000FN00000000020221101000020000NNM   20220901163635    2H0H  00002000000000110600000162032H8    TYTYC   004300270014
BI00B32H8    #TY22111KMW    202209167172-5629-80             RUBBER STOPPER           CCN000060000000060000FN00000000020221101000060000NNM   20220901163635    2H0H  00002000000000060000000111132H8    TYTYC   004300270014
BI00B32H8    #TY22112KMW    202209237172-5629-80             RUBBER STOPPER           CCN000060000000060000FN00000000020221101000060000NNM   20220901163635    2H0H  00002000000000060000000111132H8    TYTYC   004300270014
BI00B32H8    #TY22113KMW    202209307172-5629-80             RUBBER STOPPER           CCN000040000000040000FN00000000020221101000040000NNM   20220901163635    2H0H  00002000000000060000000111132H8    TYTYC   004300270014
BI00B32H8    #TY22114KMW    202210077172-5629-80             RUBBER STOPPER           CCN000040000000040000FN00000000020221101000040000NNM   20220901163635    2H0H  00002000000000060000000111132H8    TYTYC   004300270014
BI00B32H8    #TY22111KMW    202209167172-5630-40             RUBBER STOPPER           CCN000040000000040000FN00000000020221101000040000NNM   20220901163635    2H0H  00002000000000044000000095132H8    TYTYC   004300270014
BI00B32H8    #TY22112KMW    202209237172-5630-40             RUBBER STOPPER           CCN000040000000040000FN00000000020221101000040000NNM   20220901163635    2H0H  00002000000000044000000095132H8    TYTYC   004300270014
BI00B32H8    #TY22113KMW    202209307172-5630-40             RUBBER STOPPER           CCN000020000000020000FN00000000020221101000020000NNM   20220901163635    2H0H  00002000000000044000000095132H8    TYTYC   004300270014
BI00B32H8    #TY22114KMW    202210077172-5630-40             RUBBER STOPPER           CCN000020000000020000FN00000000020221101000020000NNM   20220901163635    2H0H  00002000000000044000000095132H8    TYTYC   004300270014
BI00B32H8    #TY22111KMW    202209167172-5631-60             RUBBER STOPPER           CCN000040000000040000FN00000000020221101000040000NNM   20220901163635    2H0H  00002000000000042000000093132H8    TYTYC   004300270014
BI00B32H8    #TY22112KMW    202209237172-5631-60             RUBBER STOPPER           CCN000040000000040000FN00000000020221101000040000NNM   20220901163635    2H0H  00002000000000042000000093132H8    TYTYC   004300270014
BI00B32H8    #TY22113KMW    202209307172-5631-60             RUBBER STOPPER           CCN000040000000040000FN00000000020221101000040000NNM   20220901163635    2H0H  00002000000000042000000093132H8    TYTYC   004300270014
BI00B32H8    #TY22114KMW    202210077172-5631-60             RUBBER STOPPER           CCN000040000000040000FN00000000020221101000040000NNM   20220901163635    2H0H  00002000000000042000000093132H8    TYTYC   004300270014
BI00B32H8    #TY22111KMW    202209167172-5632-10             DUMMY PLUG               CCN000040000000040000FN00000000020221101000040000NNM   20220901163635    2H0H  00002000000000080400000131832H8    TYTYC   004300270014
BI00B32H8    #TY22112KMW    202209237172-5632-10             DUMMY PLUG               CCN000040000000040000FN00000000020221101000040000NNM   20220901163635    2H0H  00002000000000080400000131832H8    TYTYC   004300270014
BI00B32H8    #TY22113KMW    202209307172-5632-10             DUMMY PLUG               CCN000040000000040000FN00000000020221101000040000NNM   20220901163635    2H0H  00002000000000080400000131832H8    TYTYC   004300270014
BI00B32H8    #TY22114KMW    202210077172-5632-10             DUMMY PLUG               CCN000020000000020000FN00000000020221101000020000NNM   20220901163635    2H0H  00002000000000080400000131832H8    TYTYC   004300270014
BI00B32H8    #TY22112KMW    202209237182-4942-30             DOUBLE SIDED             CCN000001000000001000FN00000000020221101000001000NNM   20220901163635    2F0F  00000100000001282000001437732H8    TYTYC   005600390040
BI00B32H8    #TY22112KMW    202209237183-2414-30             CONNECTOR HOUSING        CCN000004800000004800FN00000000020221101000004800NNM   20220901163635    2F0F  00000480000000779500001061532H8    TYTYC   005500360039
BI00B32H8    #TY22114KMW    202210077183-2414-30             CONNECTOR HOUSING        CCN000004800000004800FN00000000020221101000004800NNM   20220901163635    2F0F  00000480000000779500001061532H8    TYTYC   005500360039
BI00B32H8    #TY22111KMW    202209167183-8251-40             HOUSING                  CCN000002400000002400FN00000000020221101000002400NNM   20220901163635    2F0F  00000240000000357600000640032H8    TYTYC   005500360039
BI00B32H8    #TY22111KMW    202209167189-2978-30             HOUSING FEMALE           CCN000003000000003000FN00000000020221101000003000NNM   20220901163635    2F0F  00000150000000966900001096932H8    TYTYC   005400370024
BI00B32H8    #TY22112KMW    202209237189-2978-30             HOUSING FEMALE           CCN000003000000003000FN00000000020221101000003000NNM   20220901163635    2F0F  00000150000000966900001096932H8    TYTYC   005400370024
BI00B32H8    #TY22113KMW    202209307189-2978-30             HOUSING FEMALE           CCN000001500000001500FN00000000020221101000001500NNM   20220901163635    2F0F  00000150000000966900001096932H8    TYTYC   005400370024
BI00B32H8    #TY22114KMW    202210077189-2978-30             HOUSING FEMALE           CCN000001500000001500FN00000000020221101000001500NNM   20220901163635    2F0F  00000150000000966900001096932H8    TYTYC   005400370024
BI00B32H8    #TY22113KMW    202209307189-3036                HOUSING FEMALE           CCN000001600000001600FN00000000020221101000001600NNM   20220901163635    2F0F  00000160000000921600001141632H8    TYTYC   005500360039
BI00B32H8    #TY22114KMW    202210077283-8123                CONNECTOR HOUSING        CCN000004000000004000FN00000000020221101000004000NNM   20220901163635    2N0N  00000400000000380000000531732H8    TYTYC   005600390023
BI00B32H8    #TY22112KMW    202209237283-8123-40             CONNECTOR HOUSING        CCN000004000000004000FN00000000020221101000004000NNM   20220901163635    2N0N  00000400000000380000000530032H8    TYTYC   005600390023
BI00B32H8    #TY22113KMW    202209307283-8123-40             CONNECTOR HOUSING        CCN000004000000004000FN00000000020221101000004000NNM   20220901163635    2N0N  00000400000000380000000530032H8    TYTYC   005600390023
BI00B32H8    #TY22112KMW    202209237287-1915                CONNECTOR ASS'Y          CCN000002400000002400FN00000000020221101000002400NNM   20220901163635    2N0N  00000240000000666500000923132H8    TYTYC   005500360039
BI00B32H8    #TY22113KMW    202209307287-1915                CONNECTOR ASS'Y          CCN000002400000002400FN00000000020221101000002400NNM   20220901163635    2N0N  00000240000000666500000923132H8    TYTYC   005500360039
BI00B32H8    #TY22113KMW    202209307287-1915-90             CONNECTOR ASS'Y          CCN000002400000002400FN00000000020221101000002400NNM   20220901163635    2N0N  00000240000000666500000923132H8    TYTYC   005500360039
BI00B32H8    #TY22113KMW    202209307287-8861                HOUSING FEMALE ASS'Y     CCN000001600000001600FN00000000020221101000001600NNM   20220901163635    2N0N  00000160000000769000000929032H8    TYTYC   005400370024
BI00B32H8    #TY22112KMW    202209237289-2912-40             HOUSING FEMALE ASS'Y     CCN000002000000002000FN00000000020221101000002000NNM   20220901163635    2N0N  00000200000000804000000931032H8    TYTYC   005400370024
BI00B32H8    #TY22112KMW    202209237289-3622-30             HOUSING FEMALE ASS'Y     CCN000000432000000432FN00000000020221101000000432NNM   20220901163635    2N0N  00000043200000839400001038432H8    TYTYC   005400370024
BI00B32H8    #TY22113KMW    202209307289-3622-30             HOUSING FEMALE ASS'Y     CCN000000432000000432FN00000000020221101000000432NNM   20220901163635    2N0N  00000043200000839400001038432H8    TYTYC   005400370024
BI00B32H8    #TY22114KMW    202210077289-3622-30             HOUSING FEMALE ASS'Y     CCN000000432000000432FN00000000020221101000000432NNM   20220901163635    2N0N  00000043200000839400001038432H8    TYTYC   005400370024
BI00B32H8    #TY22111KMW    202209167289-4104-40             HOUSING FEMALE ASS'Y     CCN000002000000002000FN00000000020221101000002000NNM   20220901163635    2NON  00000050000000606900000821132H8    TYTYC   005400370024
BI00B32H8    #TY22112KMW    202209237289-4104-40             HOUSING FEMALE ASS'Y     CCN000001500000001500FN00000000020221101000001500NNM   20220901163635    2NON  00000050000000606900000821132H8    TYTYC   005400370024
BI00B32H8    #TY22113KMW    202209307289-4104-40             HOUSING FEMALE ASS'Y     CCN000002000000002000FN00000000020221101000002000NNM   20220901163635    2NON  00000050000000606900000821132H8    TYTYC   005400370024
BI00B32J1    397660         202209267158-3166-60             WIRE SEAL                CCN002160000002160000FN00000000020220901002160000NNMD0220220901121518    1C0C  00004000000000104000000152432J1    UKYEL-BL002700430014
BI00B32M1    TCV209C        202209157114-4231-02             TERMINAL                 CCN000018000000018000FN00000000020220901000018000NNE   20220901121518    4P0P  00001800000000554400000848032M1    VNYEV   006400630015
BI00B32M1    TCV209C        202209157195-1934-02             TERMINAL MALE            CCN000072000000072000FN00000000020220901000072000NNE   20220901121518    4P0P  00002400000000801600001095232M1    VNYEV   006400630015
BI00B32M1    TCV209C        202209157196-1933-02             TERMINAL FEMALE          CCN000168000000168000FN00000000020220901000168000NNE   20220901121518    4P0P  00002100000000590100000875332M1    VNYEV   006400630015
BI00B32M1    TCV209C        202209157196-1934-02             TERMINAL FEMALE          CCN000058500000058500FN00000000020220901000058500NNE   20220901121518    4P0P  00001950000000561600000846832M1    VNYEV   006400630015
BI00B32M1    TCV209C        202209157283-1289-40             CONNECTOR HOUSING        CCN000004800000004800FN00000000020220901000004800NNE   20220901121518    1N0N  00000060000000679800000824832M1    VNYEV   005400370024
BI00B32N1    NST2122GCU     202210067158-3166-60             WIRE SEAL                CCN001720000001720000FN00000000020221001001720000NNED0220220901121518    1C0C  00004000000000104000000152432N1    TAYIPL  002700430014
BI00B32N1    NST2122GCU     202209227158-3167-80             WIRE SEAL                CCN002340000001140000FN00000000020221001001140000NNEQ0220220901121518    1C0C  00002000000000048000000109032N1    TAYIPL  002700430014
BI00B32N1    NST2122GCU     202210067158-3167-80             WIRE SEAL                CCN001200000001200000FN00000000020221001001200000NNED0220220901121518    1C0C  00002000000000048000000109032N1    TAYIPL  002700430014
BI00B32R7    R-TAP220372    202209157116-4122-02             TERMINAL                 CCN000004500000004500FN00000000020220901000004500NNED0720220901121518    4P0P  00000450000000656600000950232R7    IVYCIC  006400630015
BI00B32R7    #R-TAP220372   202209157186-8845-60             HOUSING MALE             CCN000009000000009000FN00000000020220901000009000NNED0720220901121518    2F0F  00000300000000690000000801532R7    IVYCIC  005400370024
BI00B32U5    DI2042A        202209097297-3482                JOINT CONNECTOR          CCN000000900000001600FN00000000020221201000001600NNED0020220901121518U5  4N0N  00000080000000621000000730532U5    AMAMSD  005400370024
BI00B32U5    DI2042         202209097297-3482                JOINT CONNECTOR          CCN000001800000002400FN00000000020221201000002400NNMD0020220901121518U5  4N0N  00000080000000621000000730532U5    AMAMSD  005400370024
BI00B32U5    DI2043A        202209097297-3482                JOINT CONNECTOR          CCN000005400000005600FN00000000020221201000005600NNED0020220901121518U5  4N0N  00000080000000621000000730532U5    AMAMSD  005400370024
BI00B32U5    DI2044         202209097297-3482                JOINT CONNECTOR          CCN000003600000004000FN00000000020221201000004000NNMD0020220901121518U5  4N0N  00000080000000621000000730532U5    AMAMSD  005400370024
BI00B32U5    DI2045         202209097297-3482                JOINT CONNECTOR          CCN000003600000004000FN00000000020221201000004000NNMD0020220901121518U5  4N0N  00000080000000621000000730532U5    AMAMSD  005400370024
BI00A32U9    TP0015E        202209157114-4031                TERMINAL                 CCN000010500000010500FN00000000020220801000010500NNED0720220901132101U9  4P0P  00001050000000966000001294632U9    YNYNA-E 006400630017
BI00A32U9    TP0015E        202209157116-4060-02             TERMINAL                 CCN000024000000024000FN00000000020220801000024000NNED0720220901132101U9  1P0P  00002400000000511200000984232U9    YNYNA-E 006400630017
BI00A32U9    #TP0015E       202209157135-6177                GROMMET                  CCN000003600000003600FN00000000020220801000003600NNED0720220901132027U9  2H0H  00000020000001139600001249632U9    YNYNA-E 005600390040
BI00B32W4    4500197172     202209157116-4100-02             TERMINAL                 CCN000180000000180000FN00000000020220901000180000NNED0020220901161739W4164P0P  00001500000000696000000990232W416  HJYHK   006400630015
BI00B32W4    4500197172     202209157116-5045-02             TERMINAL                 CCN000016000000016000FN00000000020220901000016000NNED0020220901161810W4164P0P  00001600000000678400001007132W416  HJYHK   006400630017
BI00B32W4    4500197473     202209157116-4100-02             TERMINAL                 CCN000165000000165000FN00000000020220901000165000NNED0020220901161825W4164P0P  00001500000000696000000990232W416  HJYHK   006400630015
BI00B32W4    4500197473     202209157116-4121-02             TERMINAL                 CCN000013500000013500FN00000000020220901000013500NNED0020220901161839W4164P0P  00000450000000618800000912432W416  HJYHK   006400630015
BI00B32W4    4500197473     202209157116-4112-02             TERMINAL                 CCN000060000000060000FN00000000020220901000060000NNED0020220901161856W4164P0P  00000600000000450000000738232W416  HJYHK   006400630015
BI00B32W4    4500197473     202209157116-4025                TERMINAL                 CCN000032000000032000FN00000000020220901000032000NNED0020220901161907W4164P0P  00001600000000644800000975132W416  HJYHK   006400630017
BI00B32W4    4500197473     202209157116-4103-02             TERMINAL                 CCN000036000000036000FN00000000020220901000036000NNED0020220901161924W4164P0P  00001200000000571200000859432W416  HJYHK   006400630015
BI00B32W4    4500197864     202209157116-4121-02             TERMINAL                 CCN000013500000013500FN00000000020221001000013500NNED0020220901161945W4164P0P  00000450000000618800000912432W416  HJYHK   006400630015
BI00B32W4    4500197864     202209157116-4025                TERMINAL                 CCN000016000000016000FN00000000020221001000016000NNED0020220901162005W4164P0P  00001600000000644800000975132W416  HJYHK   006400630017
BI00B32W4    4500197864     202209157116-4103-02             TERMINAL                 CCN000012000000012000FN00000000020221001000012000NNED0020220901162021W4164P0P  00001200000000571200000859432W416  HJYHK   006400630015
BI00A32W4    4500197970     202209157116-4100-02             TERMINAL                 CCN000015000000015000FN00000000020220901000015000NNEM0020220901155828W4N24P0P  00001500000000696000000990232W4N2  HJYHK-J 006400630015
BI00B32W4    4500199632     202209227388-2978-30             HOUSING MALE ASS'Y       CCN000004800000004800FN00000000020220901000004800NNE   20220901121518W4D41N0N  00000048000000742000001122032W4D4  HJYHK-J 005500360039
BI00B32W4    4500199632     202209227286-4097                CONNECTOR MALE ASS'Y     CCN000008000000008000FN00000000020220901000008000NNE   20220901121518W4D41N0N  00000160000000768000000978032W4D4  HJYHK-J 005500360039
BI00B32W4    #4500199632    202209227189-2978-30             HOUSING FEMALE           CCN000006000000006000FN00000000020220901000006000NNE   20220901121518W4D42F0F  00000150000000966900001096932W4D4  HJYHK-J 005400370024
BI00B32W4    @4500199630    202211037286-1238-30             CONNECTOR                CCN000001200000001200FN00000000020221101000001200NNE   20220901121518W4N23N0N  00000120000001224000001466032W4N2  HJYHK-J 005500360039
BI00A32W4    4500199628     202211037116-4111-02             TERMINAL                 CCN000007500000007500FN00000000020221101000007500NNE   20220901121518W4144P0P  00000750000000529500000817732W414  HJYHK   006400630015
BI00A32W4    4500199628     202211037116-4102-02             TERMINAL                 CCN000012000000012000FN00000000020221101000012000NNE   20220901121518W4144P0P  00001200000000553200000841432W414  HJYHK   006400630015
BI00A32W4    4500199628     202211037114-4111-02             TERMINAL                 CCN000012000000012000FN00000000020221101000012000NNE   20220901121518W4144P0P  00001200000000758400001087032W414  HJYHK   006400630017
BI00A32W4    4500199626     202209157116-4100-02             TERMINAL                 CCN000015000000015000FN00000000020221001000015000NNEM0020220901155848W4N24P0P  00001500000000696000000990232W4N2  HJYHK-J 006400630015
BI00B32W4    4500199626     202210207116-4111-02             TERMINAL                 CCN000030000000030000FN00000000020221001000030000NNE   20220901121518W4N24P0P  00000750000000529500000817732W4N2  HJYHK-J 006400630015
BI00B32W4    4500199626     202210207158-3165-90             WIRE SEAL                CCN000040000000040000FN00000000020221001000040000NNE   20220901121518W4N21C0C  00004000000000124000000172432W4N2  HJYHK-J 004300270014
BI00B32W4    4500199626     202210207158-3167-80             WIRE SEAL                CCN000020000000020000FN00000000020221001000020000NNE   20220901121518W4N21C0C  00002000000000048000000109032W4N2  HJYHK-J 002700430014
BI00B32W4    4500199626     202210207116-4101-02             TERMINAL                 CCN000012000000012000FN00000000020221001000012000NNE   20220901121518W4N24P0P  00001200000000582000000876232W4N2  HJYHK-J 006400630015
BI00B32W4    4500199624     202210067116-4112-02             TERMINAL                 CCN000012000000012000FN00000000020221001000012000NNE   20220901121518W4N24P0P  00000600000000450000000738232W4N2  HJYHK-J 006400630015
BI00B32W4    4500199624     202210067116-4110-02             TERMINAL                 CCN000018000000018000FN00000000020221001000018000NNE   20220901121518W4N24P0P  00000900000000594000000882232W4N2  HJYHK-J 006400630015
BI00B32W4    4500199620     202211087116-4100-02             TERMINAL                 CCN000015000000000000FY00000000020221101000000000NNEQ0820220901132636W9  4P0P  00001500000000696000000990232W9    HKYHK   006400630015
BI00B32W4    4500199616     202302237283-5574-10             CONNECTOR                CCN000001600000001600FN00000000020230201000001600NNE   20220901121518W4464N0N  00000080000001235000001435232W446  HJYHK   005500360039
BI00B32W4    4500199612     202211107114-1475                TERMINAL                 CCN000013500000013500FN00000000020221101000013500NNE   20220901121518W4464P0P  00001350000000480600000774232W446  HJYHK   006400630015
BI00B32W4    4500199609     202211037116-4100-02             TERMINAL                 CCN000150000000150000FN00000000020221101000150000NNE   20220901121518W4464P0P  00001500000000696000000990232W446  HJYHK   006400630015
BI00B32W4    4500199609     202211037116-4112-02             TERMINAL                 CCN000060000000060000FN00000000020221101000060000NNE   20220901121518W4464P0P  00000600000000450000000738232W446  HJYHK   006400630015
BI00B32W4    4500199609     202211037116-4102-02             TERMINAL                 CCN000084000000084000FN00000000020221101000084000NNE   20220901121518W4464P0P  00001200000000553200000841432W446  HJYHK   006400630015
BI00B32W4    4500199609     202211037114-4100-02             TERMINAL                 CCN000198000000198000FN00000000020221101000198000NNE   20220901121518W4464P0P  00001800000000748800001077432W446  HJYHK   006400630017
BI00B32W4    4500199609     202211037158-3168-80             SEALED                   CCN000020000000020000FN00000000020221101000020000NNE   20220901121518W4461C0C  00002000000000044000000092132W446  HJYHK   004300260014
BI00B32W4    4500199609     202211037114-4111-02             TERMINAL                 CCN000012000000012000FN00000000020221101000012000NNE   20220901121518W4464P0P  00001200000000758400001087032W446  HJYHK   006400630017
BI00B32W4    4500199609     202211037114-1470                TERMINAL                 CCN000016500000016500FN00000000020221101000016500NNE   20220901121518W4464P0P  00001650000000544500000838732W446  HJYHK   006400630015
BI00B32W4    4500199609     202211037158-3167-80             WIRE SEAL                CCN000100000000100000FN00000000020221101000100000NNE   20220901121518W4461C0C  00002000000000048000000109032W446  HJYHK   002700430014
BI00B32W4    4500199609     202211037116-4101-02             TERMINAL                 CCN000084000000084000FN00000000020221101000084000NNE   20220901121518W4464P0P  00001200000000582000000876232W446  HJYHK   006400630015
BI00B32W4    4500199609     202211037158-3169-40             SEALING PLUG             CCN000040000000040000FN00000000020221101000040000NNE   20220901121518W4461C0C  00004000000000156000000204132W446  HJYHK   004300260014
BI00B32W4    4500199609     202211037116-4110-02             TERMINAL                 CCN000018000000018000FN00000000020221101000018000NNE   20220901121518W4464P0P  00000900000000594000000882232W446  HJYHK   006400630015
BI00B32W4    4500199609     202211037116-4103-02             TERMINAL                 CCN000024000000024000FN00000000020221101000024000NNE   20220901121518W4464P0P  00001200000000571200000859432W446  HJYHK   006400630015
BI00B32W4    #4500199609    202211037047-5344                RETAINER                 CCN000030000000030000FN00000000020221101000030000NNE   20220901121518W4462F0F  00001000000000870000001016032W446  HJYHK   005600390023
BI00A32W4    4500199602     202210317158-3167-80             WIRE SEAL                CCN000060000000060000FN00000000020221001000060000NNE   20220901121518W4O21C0C  00002000000000048000000109032W4O2  HJYHK-J 002700430014
BI00A32W4    4500199602     202210317116-4100-02             TERMINAL                 CCN000030000000030000FN00000000020221001000030000NNE   20220901121518W4O24P0P  00001500000000696000000990232W4O2  HJYHK-J 006400630015
BI00A32W4    4500199602     202210317116-4026                TERMINAL                 CCN000016000000016000FN00000000020221001000016000NNE   20220901121518W4O24P0P  00001600000000664000000994332W4O2  HJYHK-J 006400630017
BI00A32W4    4500199602     202210317116-4101-02             TERMINAL                 CCN000012000000012000FN00000000020221001000012000NNE   20220901121518W4O24P0P  00001200000000582000000876232W4O2  HJYHK-J 006400630015
BI00A32W4    4500199602     202210317157-6240-30             REAR HOLDER              CCN000005000000005000FN00000000020221001000005000NNE   20220901121518W4O21F0F  00000500000000545000000716032W4O2  HJYHK-J 005500360039
BI00A32W4    4500199602     202210317116-4110-02             TERMINAL                 CCN000009000000009000FN00000000020221001000009000NNE   20220901121518W4O24P0P  00000900000000594000000882232W4O2  HJYHK-J 006400630015
BI00A32W4    4500199602     202210317282-5574-10             CONNECTOR                CCN000001600000001600FN00000000020221001000001600NNE   20220901121518W4O24N0N  00000080000001235000001423032W4O2  HJYHK-J 005600390040
BI00A32W4    4500199598     202210317158-3167-80             WIRE SEAL                CCN000200000000200000FN00000000020221001000200000NNE   20220901121518W4G91C0C  00002000000000048000000109032W4G9  HJYHK-J 002700430014
BI00A32W4    4500199598     202210317158-3168-80             SEALED                   CCN000040000000040000FN00000000020221001000040000NNE   20220901121518W4G91C0C  00002000000000044000000092132W4G9  HJYHK-J 004300260014
BI00A32W4    #4500199598    202210317157-7897-60             SEAL RUBBER              CCN000010000000010000FN00000000020221001000010000NNE   20220901121518W4G92C0C  00001000000000132000000214732W4G9  HJYHK-J 002700430014
BI00B32W4    4500199597     202211077116-1685                TERMINAL                 CCN000024000000024000FN00000000020221101000024000NNE   20220901121518W45 4P0P  00002400000000892800001067232W45   HJYHK   005100280028
BI00A32W4    4500199594     202210317158-3167-80             WIRE SEAL                CCN000040000000040000FN00000000020221001000040000NNE   20220901121518W4P61C0C  00002000000000048000000109032W4P6  HJYHK-J 002700430014
BI00A32W4    4500199594     202210317158-3168-80             SEALED                   CCN000040000000040000FN00000000020221001000040000NNE   20220901121518W4P61C0C  00002000000000044000000092132W4P6  HJYHK-J 004300260014
BI00B32W4    4500199590     202211037116-4103-02             TERMINAL                 CCN000012000000012000FN00000000020221101000012000NNE   20220901121518W4A24P0P  00001200000000571200000859432W4A2  HJYHK-J 006400630015
BI00B32W4    4500199590     202211037116-4102-02             TERMINAL                 CCN000048000000048000FN00000000020221101000048000NNE   20220901121518W4A24P0P  00001200000000553200000841432W4A2  HJYHK-J 006400630015
BI00B32W4    4500199590     202211037116-4110-02             TERMINAL                 CCN000009000000009000FN00000000020221101000009000NNE   20220901121518W4A24P0P  00000900000000594000000882232W4A2  HJYHK-J 006400630015
BI00B32W4    4500199590     202211037116-4112-02             TERMINAL                 CCN000018000000018000FN00000000020221101000018000NNE   20220901121518W4A24P0P  00000600000000450000000738232W4A2  HJYHK-J 006400630015
BI00B32W4    #4500199590    202211037183-7725-40             HOUSING                  CCN000006000000006000FN00000000020221101000006000NNE   20220901121518W4A22F0F  00000600000000840000001040032W4A2  HJYHK-J 005600390040
BI00B32W4    4500199589     202210277116-4026                TERMINAL                 CCN000016000000016000FN00000000020221001000016000NNE   20220901121518W4A24P0P  00001600000000664000000994332W4A2  HJYHK-J 006400630017
BI00B32W4    #4500199589    202210277283-8226-30             CONNECTOR                CCN000008000000008000FN00000000020221001000008000NNE   20220901121518W4A22N0N  00000200000000820000001008032W4A2  HJYHK-J 005400370024
BI00B32W4    4500199588     202210207158-3167-80             WIRE SEAL                CCN000080000000080000FN00000000020221001000080000NNE   20220901121518W4A21C0C  00002000000000048000000109032W4A2  HJYHK-J 002700430014
BI00B32W4    4500199588     202210207116-4111-02             TERMINAL                 CCN000015000000015000FN00000000020221001000015000NNE   20220901121518W4A24P0P  00000750000000529500000817732W4A2  HJYHK-J 006400630015
BI00B32W4    #4500199588    202210207158-3121-80             WIRE SEAL                CCN000020000000020000FN00000000020221001000020000NNE   20220901121518W4A22C0C  00002000000000118000000187332W4A2  HJYHK-J 002700430014
BI00B32W4    #4500199588    202210207147-3642-30             CLIP                     CCN000012000000012000FN00000000020221001000012000NNE   20220901121518W4A22F0F  00000300000000542000000721332W4A2  HJYHK-J 005600390040
BI00B32W4    #4500199588    202210207283-4190-30             CONNECTOR                CCN000004560000004560FN00000000020221001000004560NNE   20220901121518W4A22N0N  00000024000000846000001115532W4A2  HJYHK-J 005600390040
BI00B32W4    4500199582     202211037116-4100-02             TERMINAL                 CCN000240000000240000FN00000000020221101000240000NNE   20220901121518W4664P0P  00001500000000696000000990232W466  HJYHK   006400630015
BI00B32W4    4500199582     202211037116-4111-02             TERMINAL                 CCN000022500000022500FN00000000020221101000022500NNE   20220901121518W4664P0P  00000750000000529500000817732W466  HJYHK   006400630015
BI00B32W4    4500199582     202211037116-4112-02             TERMINAL                 CCN000012000000012000FN00000000020221101000012000NNE   20220901121518W4664P0P  00000600000000450000000738232W466  HJYHK   006400630015
BI00B32W4    4500199582     202211037116-4102-02             TERMINAL                 CCN000048000000048000FN00000000020221101000048000NNE   20220901121518W4664P0P  00001200000000553200000841432W466  HJYHK   006400630015
BI00B32W4    4500199582     202211037114-4100-02             TERMINAL                 CCN000090000000090000FN00000000020221101000090000NNE   20220901121518W4664P0P  00001800000000748800001077432W466  HJYHK   006400630017
BI00B32W4    4500199582     202211037283-5548-30             CONNECTOR                CCN000001500000001500FN00000000020221101000001500NNE   20220901121518W4664N0N  00000150000001109000001302032W466  HJYHK   005600390040
BI00B32W4    4500199582     202211037116-4101-02             TERMINAL                 CCN000108000000108000FN00000000020221101000108000NNE   20220901121518W4664P0P  00001200000000582000000876232W466  HJYHK   006400630015
BI00B32W4    4500199582     202211037114-4101-02             TERMINAL                 CCN000090000000090000FN00000000020221101000090000NNE   20220901121518W4664P0P  00001500000000675000001003632W466  HJYHK   006400630017
BI00B32W4    4500199582     202211037116-4104-02             TERMINAL                 CCN000060000000060000FN00000000020221101000060000NNE   20220901121518W4664P0P  00001200000000580800000972432W466  HJYHK   006400630015
BI00B32W4    4500199582     202211037114-4110-02             TERMINAL                 CCN000030000000030000FN00000000020221101000030000NNE   20220901121518W4664P0P  00001500000000901500001230132W466  HJYHK   006400630017
BI00B32W4    4500199582     202211037116-4110-02             TERMINAL                 CCN000045000000045000FN00000000020221101000045000NNE   20220901121518W4664P0P  00000900000000594000000882232W466  HJYHK   006400630015
BI00B32W4    4500199582     202211037114-4112-02             TERMINAL                 CCN000081000000081000FN00000000020221101000081000NNE   20220901121518W4664P0P  00000900000000598500000927132W466  HJYHK   006400630017
BI00B32W4    #4500199582    202211037282-4190-30             CONNECTOR                CCN000003120000003120FN00000000020221101000003120NNE   20220901121518W4662N0N  00000024000000801000001071332W466  HJYHK   005600390040
BI00B32W4    #4500199582    202211037283-4190-30             CONNECTOR                CCN000002400000002400FN00000000020221101000002400NNE   20220901121518W4662N0N  00000024000000846000001115532W466  HJYHK   005600390040
